client_id,job,age,marital,education,credit_default,mortgage
15809,housemaid,47,divorced,basic_4y,False,False
15810,services,32,married,basic_4y,False,False
15811,blue-collar,22,single,,False,False
15812,housemaid,56,divorced,basic_4y,False,True
15813,services,48,divorced,high_school,False,True
15814,blue-collar,31,single,basic_4y,False,False
15815,entrepreneur,38,married,university_degree,False,False
15816,blue-collar,26,single,basic_9y,False,True
15817,admin_,39,single,university_degree,False,False
15818,blue-collar,31,single,basic_4y,False,True
15819,technician,36,married,,False,True
15820,blue-collar,52,divorced,basic_9y,False,True
15821,blue-collar,35,married,basic_4y,False,True
15822,services,32,married,university_degree,False,False
15823,admin_,33,married,basic_9y,False,True
15824,blue-collar,28,divorced,basic_9y,False,True
15825,entrepreneur,35,single,university_degree,False,True
15826,blue-collar,39,married,basic_6y,False,False
15827,admin_,44,single,basic_9y,False,True
15828,admin_,30,single,high_school,False,True
15829,admin_,49,married,university_degree,False,False
15830,blue-collar,36,single,basic_6y,False,True
15831,admin_,49,married,university_degree,False,True
15832,blue-collar,39,married,basic_6y,False,True
15833,blue-collar,27,single,basic_9y,False,True
15834,blue-collar,35,married,basic_4y,False,True
15835,management,37,married,university_degree,False,True
15836,blue-collar,24,married,basic_9y,False,False
15837,blue-collar,24,married,basic_9y,False,True
15838,blue-collar,51,married,basic_4y,False,False
15839,admin_,27,single,high_school,False,True
15840,blue-collar,33,married,basic_6y,False,True
15841,admin_,26,married,university_degree,False,True
15842,admin_,44,single,basic_9y,False,True
15843,blue-collar,48,married,basic_6y,False,True
15844,technician,30,single,university_degree,False,True
15845,services,23,single,high_school,False,True
15846,services,25,single,high_school,False,True
15847,admin_,37,single,high_school,False,False
15848,technician,25,single,professional_course,False,True
15849,technician,27,single,high_school,False,True
15850,blue-collar,39,married,basic_4y,False,False
15851,admin_,44,single,basic_9y,False,True
15852,technician,41,married,,False,False
15853,blue-collar,44,married,basic_9y,False,False
15854,services,22,married,high_school,False,True
15855,admin_,29,married,high_school,False,False
15856,admin_,32,married,high_school,False,True
15857,services,35,married,high_school,False,True
15858,blue-collar,25,married,basic_9y,False,False
15859,retired,54,married,basic_4y,False,True
15860,housemaid,42,divorced,basic_4y,False,True
15861,blue-collar,32,married,basic_9y,False,True
15862,housemaid,26,married,basic_4y,False,True
15863,blue-collar,28,married,high_school,False,True
15864,blue-collar,56,married,,False,True
15865,blue-collar,22,single,,False,False
15866,blue-collar,57,married,professional_course,False,True
15867,services,31,single,university_degree,False,True
15868,blue-collar,56,married,,False,False
15869,blue-collar,30,single,basic_4y,False,True
15870,services,30,single,university_degree,False,True
15871,management,58,married,university_degree,False,True
15872,services,30,married,high_school,False,False
15873,admin_,29,single,high_school,False,True
15874,admin_,31,single,high_school,False,True
15875,technician,39,single,professional_course,False,False
15876,admin_,40,single,basic_9y,False,True
15877,admin_,40,single,basic_9y,False,False
15878,management,44,single,high_school,False,False
15879,management,30,single,university_degree,False,False
15880,technician,32,single,high_school,False,False
15881,blue-collar,42,married,basic_4y,False,False
15882,technician,32,married,professional_course,False,False
15883,admin_,33,single,university_degree,False,True
15884,admin_,26,single,university_degree,False,True
15885,blue-collar,46,divorced,basic_9y,False,False
15886,entrepreneur,41,divorced,high_school,False,True
15887,services,31,divorced,high_school,False,True
15888,admin_,37,single,high_school,False,True
15889,services,26,single,high_school,False,False
15890,admin_,29,single,university_degree,False,False
15891,admin_,29,married,basic_9y,False,True
15892,services,26,single,high_school,False,True
15893,services,26,single,high_school,False,True
15894,admin_,27,single,high_school,False,False
15895,services,33,married,high_school,False,False
15896,technician,29,married,high_school,False,False
15897,services,31,divorced,high_school,False,True
15898,admin_,55,married,high_school,False,False
15899,services,46,married,high_school,False,False
15900,entrepreneur,25,single,professional_course,False,True
15901,admin_,30,single,university_degree,False,False
15902,entrepreneur,50,married,basic_9y,False,False
15903,admin_,37,single,high_school,False,True
15904,blue-collar,47,married,basic_6y,False,False
15905,services,30,married,high_school,False,True
15906,admin_,48,divorced,university_degree,False,False
15907,admin_,37,married,high_school,False,False
15908,services,46,married,high_school,False,True
15909,admin_,58,divorced,university_degree,False,True
15910,blue-collar,31,married,basic_9y,False,True
15911,blue-collar,42,married,basic_4y,False,True
15912,technician,28,single,professional_course,False,True
15913,management,30,married,university_degree,False,False
15914,technician,39,single,professional_course,False,False
15915,services,35,divorced,high_school,False,True
15916,unemployed,46,married,basic_9y,False,True
15917,admin_,57,married,university_degree,False,True
15918,admin_,43,married,high_school,False,True
15919,admin_,43,married,high_school,False,True
15920,blue-collar,22,single,,False,False
15921,services,48,divorced,high_school,False,True
15922,student,22,single,university_degree,False,True
15923,management,46,married,university_degree,False,False
15924,blue-collar,43,married,basic_9y,False,True
15925,blue-collar,30,single,basic_9y,False,False
15926,admin_,35,married,,False,True
15927,admin_,32,married,high_school,False,True
15928,blue-collar,44,married,basic_9y,False,True
15929,blue-collar,33,married,basic_9y,False,False
15930,admin_,39,married,university_degree,False,True
15931,blue-collar,33,married,,False,False
15932,blue-collar,35,single,basic_4y,False,False
15933,admin_,29,married,high_school,False,True
15934,blue-collar,57,married,basic_4y,False,True
15935,admin_,41,married,university_degree,False,False
15936,blue-collar,30,single,basic_9y,False,True
15937,admin_,49,married,university_degree,False,False
15938,technician,37,divorced,professional_course,False,True
15939,blue-collar,30,married,basic_6y,False,False
15940,management,49,married,university_degree,False,False
15941,blue-collar,32,married,basic_4y,False,True
15942,admin_,25,single,basic_9y,False,False
15943,blue-collar,43,married,basic_9y,False,True
15944,housemaid,38,married,,False,True
15945,blue-collar,36,single,basic_6y,False,False
15946,admin_,26,single,,False,False
15947,blue-collar,29,married,,False,False
15948,admin_,33,divorced,high_school,False,True
15949,blue-collar,27,single,basic_9y,False,True
15950,technician,55,married,professional_course,False,False
15951,management,39,married,university_degree,False,True
15952,entrepreneur,35,single,university_degree,False,True
15953,admin_,27,single,university_degree,False,True
15954,housemaid,46,married,basic_4y,False,True
15955,services,36,married,high_school,False,True
15956,blue-collar,37,single,basic_9y,False,False
15957,technician,28,married,basic_9y,False,True
15958,admin_,27,single,university_degree,False,False
15959,admin_,23,single,high_school,False,True
15960,admin_,36,married,university_degree,False,True
15961,services,32,married,basic_4y,False,False
15962,housemaid,25,single,basic_9y,False,True
15963,admin_,32,married,high_school,False,False
15964,blue-collar,32,married,basic_4y,False,False
15965,admin_,30,single,high_school,False,False
15966,technician,27,single,professional_course,False,False
15967,blue-collar,32,married,basic_4y,False,True
15968,technician,55,married,professional_course,False,False
15969,admin_,24,single,high_school,False,True
15970,admin_,43,married,high_school,False,True
15971,blue-collar,36,married,high_school,False,True
15972,management,30,single,university_degree,False,False
15973,admin_,33,married,university_degree,False,False
15974,admin_,25,single,high_school,False,False
15975,blue-collar,33,married,basic_6y,False,False
15976,blue-collar,29,single,basic_9y,False,True
15977,retired,29,single,basic_4y,False,False
15978,services,25,single,high_school,False,False
15979,blue-collar,48,married,basic_9y,False,False
15980,blue-collar,36,single,basic_9y,False,True
15981,blue-collar,45,married,basic_4y,False,True
15982,admin_,49,married,university_degree,False,False
15983,admin_,24,single,high_school,False,True
15984,services,45,married,high_school,False,True
15985,technician,51,married,basic_6y,False,True
15986,blue-collar,31,single,high_school,False,False
15987,admin_,41,divorced,high_school,False,False
15988,retired,58,married,professional_course,False,False
15989,management,37,married,,False,True
15990,services,45,married,high_school,False,False
15991,retired,53,divorced,basic_4y,False,False
15992,admin_,28,single,high_school,False,False
15993,admin_,42,single,university_degree,False,False
15994,admin_,37,single,high_school,False,False
15995,blue-collar,38,divorced,basic_4y,False,True
15996,blue-collar,44,married,professional_course,False,False
15997,blue-collar,44,married,professional_course,False,False
15998,unemployed,30,married,high_school,False,True
15999,technician,48,single,high_school,False,False
16000,services,30,single,high_school,False,True
16001,retired,54,divorced,university_degree,False,True
16002,housemaid,57,divorced,basic_6y,False,True
16003,admin_,37,married,university_degree,False,True
16004,admin_,31,single,high_school,False,False
16005,blue-collar,27,single,basic_6y,False,False
16006,technician,28,married,professional_course,False,False
16007,services,38,single,high_school,False,True
16008,admin_,30,single,high_school,False,True
16009,admin_,35,divorced,high_school,False,False
16010,blue-collar,31,married,professional_course,False,True
16011,blue-collar,39,married,basic_6y,False,True
16012,blue-collar,31,married,basic_6y,False,True
16013,housemaid,59,married,basic_4y,False,False
16014,admin_,37,married,university_degree,False,True
16015,technician,33,single,professional_course,False,True
16016,blue-collar,27,single,high_school,False,False
16017,entrepreneur,56,married,university_degree,False,False
16018,admin_,30,single,high_school,False,True
16019,technician,29,married,professional_course,False,True
16020,self-employed,38,single,,False,True
16021,retired,59,married,basic_4y,False,False
16022,blue-collar,22,single,basic_6y,False,True
16023,blue-collar,33,married,basic_6y,False,True
16024,admin_,37,married,high_school,False,False
16025,services,41,divorced,high_school,False,True
16026,blue-collar,24,married,professional_course,False,False
16027,management,40,married,university_degree,False,False
16028,services,33,married,high_school,False,True
16029,admin_,33,single,university_degree,False,False
16030,services,21,single,high_school,False,True
16031,blue-collar,33,married,basic_6y,False,False
16032,blue-collar,46,married,basic_4y,False,True
16033,admin_,31,single,university_degree,False,True
16034,admin_,31,single,university_degree,False,True
16035,admin_,31,single,university_degree,False,True
16036,retired,58,married,basic_4y,False,False
16037,blue-collar,35,divorced,basic_4y,False,True
16038,blue-collar,35,divorced,basic_4y,False,True
16039,admin_,36,single,high_school,False,False
16040,admin_,36,single,high_school,False,False
16041,retired,58,married,basic_4y,False,False
16042,admin_,36,single,high_school,False,False
16043,blue-collar,33,married,basic_9y,False,True
16044,housemaid,46,divorced,basic_4y,False,True
16045,services,33,single,high_school,False,True
16046,blue-collar,27,married,basic_4y,False,True
16047,housemaid,46,divorced,basic_4y,False,True
16048,blue-collar,27,married,basic_4y,False,True
16049,technician,54,married,high_school,False,False
16050,admin_,27,single,university_degree,False,True
16051,housemaid,46,divorced,basic_4y,False,False
16052,services,27,single,high_school,False,True
16053,blue-collar,23,single,basic_9y,False,True
16054,blue-collar,28,single,high_school,False,False
16055,blue-collar,35,married,,False,True
16056,blue-collar,35,married,,False,False
16057,technician,44,married,professional_course,False,True
16058,blue-collar,38,married,basic_4y,False,False
16059,blue-collar,39,single,high_school,False,True
16060,admin_,27,single,basic_9y,False,True
16061,blue-collar,33,married,basic_6y,False,True
16062,blue-collar,30,divorced,basic_9y,False,True
16063,blue-collar,44,married,professional_course,False,False
16064,admin_,30,single,high_school,False,True
16065,admin_,30,single,high_school,False,False
16066,services,45,married,high_school,False,False
16067,admin_,40,married,high_school,False,False
16068,admin_,22,single,high_school,False,True
16069,technician,32,single,,False,True
16070,retired,60,married,basic_6y,False,False
16071,retired,59,married,basic_6y,False,True
16072,services,35,single,high_school,False,True
16073,retired,59,married,basic_6y,False,True
16074,technician,33,single,professional_course,False,False
16075,admin_,40,single,university_degree,False,False
16076,admin_,37,married,university_degree,False,True
16077,retired,59,married,basic_6y,False,True
16078,blue-collar,56,married,basic_4y,False,False
16079,services,35,single,high_school,False,True
16080,services,35,single,high_school,False,False
16081,services,35,single,high_school,False,True
16082,services,35,single,high_school,False,True
16083,technician,31,married,professional_course,False,False
16084,services,37,single,high_school,False,False
16085,blue-collar,56,married,,False,True
16086,services,35,single,high_school,False,False
16087,blue-collar,26,single,basic_9y,False,True
16088,blue-collar,46,married,,False,True
16089,blue-collar,26,married,basic_4y,False,False
16090,student,24,married,university_degree,False,False
16091,self-employed,38,single,,False,False
16092,blue-collar,24,married,professional_course,False,False
16093,blue-collar,30,married,basic_9y,False,False
16094,admin_,37,single,,False,False
16095,blue-collar,57,divorced,basic_4y,False,True
16096,blue-collar,48,single,basic_4y,False,False
16097,blue-collar,24,single,basic_6y,False,False
16098,services,54,married,high_school,False,False
16099,blue-collar,38,married,basic_4y,False,True
16100,blue-collar,25,married,basic_9y,False,True
16101,admin_,55,married,,False,True
16102,admin_,30,single,university_degree,False,True
16103,admin_,30,single,university_degree,False,False
16104,blue-collar,41,married,basic_9y,False,True
16105,blue-collar,37,married,high_school,False,True
16106,blue-collar,41,married,basic_9y,False,True
16107,admin_,49,married,university_degree,False,False
16108,management,41,single,university_degree,False,False
16109,blue-collar,23,single,basic_9y,False,False
16110,admin_,36,married,university_degree,False,True
16111,admin_,30,single,high_school,False,False
16112,admin_,27,single,university_degree,False,True
16113,blue-collar,26,single,basic_6y,False,False
16114,blue-collar,35,married,,False,True
16115,housemaid,38,married,basic_4y,False,False
16116,retired,59,married,basic_6y,False,True
16117,blue-collar,32,married,basic_4y,False,True
16118,blue-collar,44,married,basic_6y,False,True
16119,admin_,31,single,university_degree,False,True
16120,admin_,30,single,high_school,False,False
16121,unemployed,27,single,university_degree,False,True
16122,unemployed,27,single,university_degree,False,False
16123,unemployed,27,single,university_degree,False,True
16124,unemployed,27,single,university_degree,False,True
16125,blue-collar,32,married,basic_4y,False,False
16126,management,40,married,university_degree,False,False
16127,self-employed,31,single,high_school,False,True
16128,technician,39,married,professional_course,False,False
16129,technician,39,married,professional_course,False,False
16130,blue-collar,23,single,basic_9y,False,False
16131,admin_,56,married,,False,False
16132,admin_,29,single,university_degree,False,False
16133,services,35,divorced,university_degree,False,False
16134,admin_,30,single,university_degree,False,False
16135,management,30,single,high_school,False,False
16136,blue-collar,32,married,basic_6y,False,False
16137,services,35,divorced,basic_9y,False,True
16138,services,34,single,high_school,False,False
16139,technician,29,married,professional_course,False,False
16140,admin_,49,married,basic_9y,False,True
16141,blue-collar,26,single,basic_6y,False,False
16142,technician,46,married,basic_9y,False,True
16143,admin_,35,married,university_degree,False,True
16144,admin_,32,married,basic_9y,False,True
16145,retired,58,married,basic_4y,False,False
16146,blue-collar,49,married,basic_9y,False,False
16147,retired,58,married,basic_4y,False,False
16148,retired,58,married,basic_4y,False,False
16149,blue-collar,50,married,basic_4y,False,False
16150,services,36,divorced,professional_course,False,True
16151,retired,58,married,basic_4y,False,True
16152,retired,58,married,basic_4y,False,False
16153,services,45,married,high_school,False,False
16154,blue-collar,26,single,basic_6y,False,True
16155,technician,31,single,professional_course,False,True
16156,blue-collar,35,married,university_degree,False,False
16157,admin_,26,single,university_degree,False,True
16158,admin_,35,married,university_degree,False,True
16159,blue-collar,40,married,basic_9y,False,True
16160,technician,28,single,high_school,False,False
16161,self-employed,46,married,university_degree,False,False
16162,entrepreneur,55,divorced,,False,False
16163,blue-collar,25,single,high_school,False,True
16164,technician,53,divorced,professional_course,False,True
16165,services,35,divorced,university_degree,False,True
16166,admin_,49,single,high_school,False,True
16167,services,22,single,high_school,False,True
16168,entrepreneur,48,single,university_degree,False,True
16169,retired,56,married,basic_4y,False,False
16170,blue-collar,39,married,basic_4y,False,False
16171,self-employed,31,single,high_school,False,False
16172,self-employed,31,single,high_school,False,False
16173,entrepreneur,45,divorced,professional_course,False,True
16174,blue-collar,35,divorced,,False,True
16175,admin_,37,married,university_degree,False,True
16176,technician,33,single,professional_course,False,False
16177,admin_,49,married,high_school,False,False
16178,blue-collar,27,single,basic_6y,False,False
16179,admin_,36,single,,False,False
16180,entrepreneur,42,married,university_degree,False,True
16181,admin_,36,single,,False,False
16182,services,34,single,high_school,False,False
16183,blue-collar,27,single,basic_6y,False,False
16184,management,57,married,university_degree,False,False
16185,management,57,married,university_degree,False,False
16186,unemployed,49,married,basic_4y,False,True
16187,entrepreneur,51,married,university_degree,False,True
16188,technician,28,single,high_school,False,True
16189,admin_,44,married,university_degree,False,True
16190,blue-collar,41,married,,False,True
16191,retired,52,divorced,professional_course,False,False
16192,entrepreneur,45,divorced,professional_course,False,True
16193,technician,33,single,professional_course,False,False
16194,admin_,30,single,university_degree,False,True
16195,blue-collar,48,married,basic_4y,False,True
16196,admin_,36,single,high_school,False,False
16197,self-employed,31,single,high_school,False,False
16198,blue-collar,29,single,high_school,False,True
16199,blue-collar,48,married,basic_4y,False,True
16200,technician,28,single,high_school,False,True
16201,retired,58,married,basic_4y,False,False
16202,services,45,married,high_school,False,False
16203,unemployed,49,married,basic_4y,False,True
16204,admin_,28,married,high_school,False,False
16205,blue-collar,40,married,high_school,False,False
16206,entrepreneur,50,married,university_degree,False,False
16207,unemployed,46,married,professional_course,False,False
16208,technician,44,married,high_school,False,True
16209,admin_,27,single,university_degree,False,False
16210,blue-collar,31,single,basic_4y,False,True
16211,admin_,35,married,professional_course,False,False
16212,admin_,53,single,,False,False
16213,blue-collar,39,married,basic_9y,False,False
16214,blue-collar,33,divorced,basic_9y,False,False
16215,blue-collar,35,divorced,basic_4y,False,False
16216,admin_,31,single,university_degree,False,True
16217,housemaid,51,married,basic_9y,False,True
16218,housemaid,38,married,basic_4y,False,True
16219,technician,48,single,professional_course,False,True
16220,blue-collar,41,married,basic_9y,False,True
16221,admin_,27,single,university_degree,False,True
16222,admin_,27,single,university_degree,False,True
16223,admin_,27,single,university_degree,False,True
16224,admin_,27,single,university_degree,False,True
16225,admin_,27,single,university_degree,False,False
16226,admin_,27,single,university_degree,False,True
16227,student,37,single,,False,True
16228,technician,28,single,high_school,False,False
16229,admin_,35,married,university_degree,False,False
16230,technician,28,single,high_school,False,True
16231,management,40,married,university_degree,False,True
16232,entrepreneur,42,married,university_degree,False,True
16233,blue-collar,41,divorced,,False,True
16234,technician,33,single,professional_course,False,False
16235,services,26,married,high_school,False,True
16236,blue-collar,26,single,basic_6y,False,True
16237,admin_,24,single,high_school,False,False
16238,admin_,30,single,university_degree,False,False
16239,blue-collar,27,married,basic_6y,False,True
16240,services,43,divorced,,False,True
16241,admin_,30,single,university_degree,False,True
16242,services,49,divorced,high_school,False,True
16243,admin_,49,married,basic_9y,False,True
16244,housemaid,51,married,basic_9y,False,True
16245,blue-collar,40,divorced,,False,True
16246,entrepreneur,43,married,university_degree,False,True
16247,entrepreneur,43,married,university_degree,False,True
16248,services,27,single,high_school,False,True
16249,blue-collar,38,married,basic_6y,False,False
16250,blue-collar,31,single,high_school,False,False
16251,blue-collar,31,married,basic_6y,False,True
16252,blue-collar,23,single,basic_9y,False,True
16253,services,25,single,,False,True
16254,blue-collar,33,married,basic_6y,False,True
16255,admin_,36,single,high_school,False,False
16256,retired,58,married,basic_4y,False,False
16257,management,29,married,university_degree,False,True
16258,retired,54,divorced,basic_4y,False,True
16259,management,53,married,university_degree,False,False
16260,management,41,married,high_school,False,True
16261,housemaid,48,divorced,basic_4y,False,True
16262,admin_,30,single,high_school,False,True
16263,blue-collar,50,married,basic_4y,False,True
16264,technician,27,married,university_degree,False,True
16265,blue-collar,24,married,professional_course,False,False
16266,blue-collar,37,divorced,professional_course,False,False
16267,admin_,27,single,university_degree,False,False
16268,blue-collar,32,single,basic_9y,False,True
16269,housemaid,60,married,illiterate,False,True
16270,technician,35,single,professional_course,False,False
16271,admin_,49,single,high_school,False,True
16272,services,43,divorced,,False,True
16273,services,33,single,high_school,False,True
16274,services,37,single,high_school,False,False
16275,technician,28,single,high_school,False,False
16276,entrepreneur,48,single,university_degree,False,False
16277,self-employed,38,single,,False,True
16278,admin_,27,single,university_degree,False,False
16279,blue-collar,27,single,,False,False
16280,blue-collar,34,married,basic_4y,False,True
16281,blue-collar,34,married,,False,False
16282,blue-collar,38,divorced,basic_4y,False,True
16283,blue-collar,44,married,basic_4y,False,False
16284,retired,58,married,basic_4y,False,True
16285,technician,54,married,high_school,False,True
16286,retired,56,married,basic_4y,False,False
16287,services,23,single,high_school,False,False
16288,blue-collar,41,married,basic_9y,False,False
16289,management,57,married,university_degree,False,False
16290,blue-collar,47,single,,False,True
16291,blue-collar,28,married,basic_9y,False,False
16292,blue-collar,33,married,basic_6y,False,False
16293,services,41,single,,False,False
16294,blue-collar,51,married,basic_9y,False,True
16295,entrepreneur,48,single,university_degree,False,False
16296,blue-collar,29,single,basic_9y,False,True
16297,self-employed,29,married,university_degree,False,True
16298,blue-collar,24,single,,False,False
16299,services,33,single,high_school,False,True
16300,services,20,single,high_school,False,False
16301,blue-collar,24,single,,False,False
16302,blue-collar,38,married,basic_6y,False,True
16303,management,40,married,university_degree,False,False
16304,unknown,44,married,basic_6y,False,False
16305,management,36,divorced,university_degree,False,True
16306,blue-collar,34,married,basic_6y,False,True
16307,admin_,27,single,basic_9y,False,True
16308,blue-collar,47,single,,False,True
16309,blue-collar,27,single,basic_6y,False,True
16310,blue-collar,46,married,basic_4y,False,False
16311,housemaid,51,married,basic_9y,False,False
16312,admin_,43,married,university_degree,False,True
16313,blue-collar,38,married,basic_6y,False,False
16314,services,41,divorced,high_school,False,True
16315,admin_,30,single,university_degree,False,True
16316,admin_,24,single,high_school,False,False
16317,admin_,26,single,university_degree,False,True
16318,services,25,single,high_school,False,False
16319,self-employed,37,divorced,professional_course,False,True
16320,blue-collar,26,single,basic_9y,False,True
16321,services,35,single,high_school,False,True
16322,blue-collar,36,married,basic_6y,False,True
16323,admin_,55,married,university_degree,False,True
16324,admin_,53,married,university_degree,False,True
16325,management,23,single,university_degree,False,True
16326,technician,38,married,high_school,False,True
16327,blue-collar,41,divorced,,False,True
16328,blue-collar,51,married,basic_4y,False,True
16329,services,35,divorced,university_degree,False,True
16330,blue-collar,31,single,high_school,False,True
16331,services,22,married,basic_9y,False,True
16332,student,20,single,high_school,False,True
16333,technician,57,divorced,professional_course,False,False
16334,entrepreneur,52,married,university_degree,False,True
16335,housemaid,35,married,basic_4y,False,True
16336,housemaid,35,married,basic_4y,False,False
16337,blue-collar,31,single,high_school,False,False
16338,blue-collar,28,married,basic_9y,False,False
16339,blue-collar,29,single,basic_9y,False,True
16340,blue-collar,29,single,basic_9y,False,True
16341,entrepreneur,50,married,university_degree,False,False
16342,technician,48,married,professional_course,False,False
16343,blue-collar,29,single,basic_9y,False,True
16344,blue-collar,32,single,basic_9y,False,True
16345,blue-collar,29,single,basic_9y,False,False
16346,services,35,married,,False,True
16347,blue-collar,29,single,basic_9y,False,True
16348,admin_,53,single,,False,True
16349,blue-collar,31,married,,False,False
16350,admin_,31,single,university_degree,False,False
16351,management,30,married,university_degree,False,False
16352,blue-collar,27,single,basic_9y,False,False
16353,technician,59,divorced,basic_9y,False,True
16354,blue-collar,34,married,basic_9y,False,True
16355,management,30,married,university_degree,False,True
16356,services,24,single,basic_9y,False,False
16357,admin_,24,married,,False,True
16358,blue-collar,31,married,basic_6y,False,False
16359,blue-collar,44,married,basic_4y,False,False
16360,services,21,single,basic_9y,False,True
16361,blue-collar,25,single,basic_9y,False,True
16362,blue-collar,30,married,,False,False
16363,services,39,married,,False,False
16364,retired,59,married,,False,False
16365,entrepreneur,36,married,university_degree,False,True
16366,entrepreneur,36,married,university_degree,False,False
16367,admin_,32,married,university_degree,False,False
16368,blue-collar,21,married,basic_9y,False,False
16369,services,26,single,high_school,False,True
16370,services,26,single,high_school,False,True
16371,blue-collar,28,single,high_school,False,True
16372,blue-collar,32,divorced,basic_6y,False,True
16373,housemaid,42,married,basic_4y,False,False
16374,blue-collar,49,divorced,basic_9y,False,True
16375,admin_,35,married,professional_course,False,True
16376,blue-collar,41,single,basic_6y,False,False
16377,admin_,43,married,university_degree,False,True
16378,blue-collar,27,single,high_school,False,True
16379,management,30,married,university_degree,False,False
16380,blue-collar,31,single,high_school,False,True
16381,services,48,married,basic_9y,False,True
16382,housemaid,56,single,basic_4y,False,False
16383,technician,31,married,basic_9y,False,False
16384,blue-collar,59,married,basic_9y,False,True
16385,services,32,single,high_school,False,True
16386,entrepreneur,58,married,university_degree,False,False
16387,entrepreneur,58,married,university_degree,False,False
16388,entrepreneur,58,married,university_degree,False,False
16389,self-employed,32,married,university_degree,False,True
16390,retired,45,married,basic_4y,False,False
16391,admin_,31,single,high_school,False,True
16392,blue-collar,31,single,high_school,False,True
16393,services,24,single,basic_9y,False,False
16394,services,24,single,basic_9y,False,True
16395,blue-collar,38,married,basic_6y,False,True
16396,admin_,23,single,professional_course,False,False
16397,admin_,23,single,professional_course,False,False
16398,admin_,23,single,professional_course,False,True
16399,admin_,23,single,professional_course,False,False
16400,admin_,23,single,professional_course,False,True
16401,admin_,23,single,professional_course,False,False
16402,retired,59,married,,False,False
16403,admin_,23,single,professional_course,False,True
16404,management,38,divorced,university_degree,False,True
16405,admin_,34,single,high_school,False,True
16406,blue-collar,33,married,basic_4y,False,True
16407,blue-collar,56,married,basic_9y,False,True
16408,admin_,28,single,high_school,False,False
16409,admin_,26,single,university_degree,False,False
16410,services,40,married,basic_4y,False,True
16411,technician,30,married,basic_9y,False,True
16412,admin_,33,single,university_degree,False,True
16413,services,30,single,high_school,False,False
16414,blue-collar,31,married,basic_4y,False,True
16415,blue-collar,31,married,basic_4y,False,True
16416,blue-collar,31,married,basic_4y,False,True
16417,technician,24,single,basic_9y,False,True
16418,blue-collar,38,married,basic_6y,False,True
16419,technician,49,married,professional_course,False,False
16420,admin_,30,single,high_school,False,True
16421,admin_,35,married,high_school,False,False
16422,admin_,39,married,basic_6y,False,True
16423,retired,55,married,basic_4y,False,True
16424,admin_,39,married,basic_6y,False,True
16425,blue-collar,32,divorced,basic_6y,False,True
16426,blue-collar,31,single,high_school,False,True
16427,entrepreneur,40,married,university_degree,False,False
16428,admin_,50,married,basic_6y,False,True
16429,blue-collar,31,single,high_school,False,True
16430,retired,55,married,basic_4y,False,False
16431,services,24,single,basic_9y,False,True
16432,technician,48,divorced,professional_course,False,True
16433,blue-collar,36,married,high_school,False,True
16434,management,53,married,university_degree,False,False
16435,blue-collar,36,married,high_school,False,True
16436,technician,32,single,high_school,False,True
16437,admin_,39,married,basic_6y,False,False
16438,admin_,42,married,university_degree,False,False
16439,blue-collar,21,married,basic_9y,False,True
16440,admin_,40,divorced,university_degree,False,False
16441,blue-collar,51,single,basic_4y,False,False
16442,blue-collar,26,married,,False,True
16443,technician,59,divorced,basic_9y,False,True
16444,admin_,26,single,high_school,False,False
16445,admin_,25,single,university_degree,False,True
16446,blue-collar,49,married,basic_4y,False,True
16447,blue-collar,21,married,basic_9y,False,False
16448,technician,34,married,professional_course,False,True
16449,blue-collar,40,married,basic_6y,False,True
16450,services,34,married,high_school,False,False
16451,unemployed,37,single,basic_9y,False,True
16452,services,32,single,high_school,False,True
16453,management,39,married,basic_9y,False,False
16454,technician,29,single,university_degree,False,True
16455,management,44,married,university_degree,False,True
16456,blue-collar,31,married,basic_9y,False,True
16457,services,39,married,,False,True
16458,services,30,single,high_school,False,True
16459,blue-collar,31,divorced,basic_9y,False,True
16460,admin_,43,divorced,university_degree,False,False
16461,unemployed,37,married,professional_course,False,True
16462,blue-collar,27,single,basic_9y,False,True
16463,services,48,married,basic_9y,False,True
16464,services,24,single,basic_9y,False,True
16465,services,48,married,basic_9y,False,True
16466,services,24,single,basic_9y,False,False
16467,technician,44,married,professional_course,False,False
16468,blue-collar,25,single,basic_4y,False,True
16469,blue-collar,24,single,basic_6y,False,False
16470,housemaid,31,single,high_school,False,True
16471,technician,38,married,,False,True
16472,services,46,married,high_school,False,True
16473,blue-collar,31,married,basic_6y,False,False
16474,admin_,37,divorced,high_school,False,True
16475,unknown,48,married,basic_6y,False,False
16476,admin_,28,single,university_degree,False,True
16477,blue-collar,36,married,high_school,False,False
16478,blue-collar,40,married,high_school,False,False
16479,blue-collar,33,married,basic_4y,False,True
16480,blue-collar,32,divorced,basic_6y,False,True
16481,services,46,married,high_school,False,True
16482,management,28,single,university_degree,False,True
16483,blue-collar,31,married,basic_4y,False,True
16484,blue-collar,31,married,basic_9y,False,False
16485,admin_,26,single,university_degree,False,True
16486,admin_,57,married,basic_9y,False,False
16487,entrepreneur,36,married,university_degree,False,False
16488,blue-collar,30,single,basic_6y,False,True
16489,technician,30,married,university_degree,False,True
16490,admin_,42,married,university_degree,False,False
16491,housemaid,31,single,high_school,False,False
16492,services,39,married,high_school,False,False
16493,blue-collar,24,single,basic_9y,False,True
16494,services,39,married,,False,False
16495,admin_,57,single,basic_9y,False,True
